Value,Source,Original_Column,Row_Index,Year
0.01,Excel,Apr,237,2018
2.4,Excel,Apr,238,2018
3.2,Excel,Apr,239,2018
0.0,Excel,Apr,240,2018
0.0,Excel,Apr,241,2018
0.0,Excel,Apr,242,2018
11.0,Excel,Apr,243,2018
0.0,Excel,Apr,244,2018
0.0,Excel,Apr,245,2018
0.0,Excel,Apr,246,2018
,Excel,Apr,247,2018
0.0,Excel,May,217,2018
32.0,Excel,May,218,2018
0.0,Excel,May,219,2018
0.0,Excel,May,220,2018
0.01,Excel,May,221,2018
0.0,Excel,May,222,2018
0.0,Excel,May,223,2018
0.0,Excel,May,224,2018
0.0,Excel,May,225,2018
0.0,Excel,May,226,2018
0.01,Excel,May,227,2018
0.01,Excel,May,228,2018
0.0,Excel,May,229,2018
0.0,Excel,May,230,2018
0.0,Excel,May,231,2018
0.0,Excel,May,232,2018
0.0,Excel,May,233,2018
0.0,Excel,May,234,2018
0.0,Excel,May,235,2018
0.0,Excel,May,236,2018
60.9,Excel,May,237,2018
0.9,Excel,May,238,2018
4.4,Excel,May,239,2018
0.0,Excel,May,240,2018
0.0,Excel,May,241,2018
0.0,Excel,May,242,2018
0.0,Excel,May,243,2018
0.0,Excel,May,244,2018
0.0,Excel,May,245,2018
0.0,Excel,May,246,2018
0.0,Excel,May,247,2018
0.0,Excel,Jun,217,2018
0.0,Excel,Jun,218,2018
0.0,Excel,Jun,219,2018
0.01,Excel,Jun,220,2018
20.0,Excel,Jun,221,2018
10.0,Excel,Jun,222,2018
0.0,Excel,Jun,223,2018
0.0,Excel,Jun,224,2018
0.0,Excel,Jun,225,2018
0.0,Excel,Jun,226,2018
0.0,Excel,Jun,227,2018
0.0,Excel,Jun,228,2018
0.0,Excel,Jun,229,2018
0.0,Excel,Jun,230,2018
0.0,Excel,Jun,231,2018
0.0,Excel,Jun,232,2018
0.0,Excel,Jun,233,2018
0.0,Excel,Jun,234,2018
0.0,Excel,Jun,235,2018
0.0,Excel,Jun,236,2018
0.0,Excel,Jun,237,2018
0.0,Excel,Jun,238,2018
0.0,Excel,Jun,239,2018
0.0,Excel,Jun,240,2018
0.0,Excel,Jun,241,2018
0.0,Excel,Jun,242,2018
0.0,Excel,Jun,243,2018
0.1,Excel,Jun,244,2018
0.0,Excel,Jun,245,2018
0.0,Excel,Jun,246,2018
,Excel,Jun,247,2018
0.0,Excel,Jul,217,2018
0.0,Excel,Jul,218,2018
0.0,Excel,Jul,219,2018
0.0,Excel,Jul,220,2018
0.0,Excel,Jul,221,2018
0.0,Excel,Jul,222,2018
0.0,Excel,Jul,223,2018
0.0,Excel,Jul,224,2018
0.0,Excel,Jul,225,2018
0.0,Excel,Jul,226,2018
0.0,Excel,Jul,227,2018
0.0,Excel,Jul,228,2018
0.0,Excel,Jul,229,2018
0.0,Excel,Jul,230,2018
0.0,Excel,Jul,231,2018
0.0,Excel,Jul,232,2018
0.0,Excel,Jul,233,2018
0.0,Excel,Jul,234,2018
0.0,Excel,Jul,235,2018
0.0,Excel,Jul,236,2018
0.0,Excel,Jul,237,2018
0.0,Excel,Jul,238,2018
0.0,Excel,Jul,239,2018
0.0,Excel,Jul,240,2018
0.0,Excel,Jul,241,2018
0.0,Excel,Jul,242,2018
0.0,Excel,Jul,243,2018
0.0,Excel,Jul,244,2018
0.0,Excel,Jul,245,2018
0.0,Excel,Jul,246,2018
0.0,Excel,Jul,247,2018
0.0,Excel,Aug,217,2018
0.0,Excel,Aug,218,2018
0.0,Excel,Aug,219,2018
0.0,Excel,Aug,220,2018
0.0,Excel,Aug,221,2018
0.0,Excel,Aug,222,2018
0.0,Excel,Aug,223,2018
0.0,Excel,Aug,224,2018
0.0,Excel,Aug,225,2018
0.0,Excel,Aug,226,2018
0.0,Excel,Aug,227,2018
0.0,Excel,Aug,228,2018
0.0,Excel,Aug,229,2018
0.0,Excel,Aug,230,2018
0.0,Excel,Aug,231,2018
0.0,Excel,Aug,232,2018
2.1,Excel,Aug,233,2018
0.0,Excel,Aug,234,2018
0.0,Excel,Aug,235,2018
0.0,Excel,Aug,236,2018
0.0,Excel,Aug,237,2018
0.0,Excel,Aug,238,2018
0.0,Excel,Aug,239,2018
0.01,Excel,Aug,240,2018
0.0,Excel,Aug,241,2018
0.0,Excel,Aug,242,2018
0.0,Excel,Aug,243,2018
0.01,Excel,Aug,244,2018
0.01,Excel,Aug,245,2018
0.0,Excel,Aug,246,2018
0.0,Excel,Aug,247,2018
0.0,Excel,Sep,217,2018
0.0,Excel,Sep,218,2018
0.0,Excel,Sep,219,2018
0.0,Excel,Sep,220,2018
0.0,Excel,Sep,221,2018
0.0,Excel,Sep,222,2018
0.0,Excel,Sep,223,2018
0.0,Excel,Sep,224,2018
0.0,Excel,Sep,225,2018
0.0,Excel,Sep,226,2018
0.0,Excel,Sep,227,2018
0.0,Excel,Sep,228,2018
0.0,Excel,Sep,229,2018
0.0,Excel,Sep,230,2018
0.0,Excel,Sep,231,2018
0.0,Excel,Sep,232,2018
0.0,Excel,Sep,233,2018
0.0,Excel,Sep,234,2018
0.0,Excel,Sep,235,2018
0.0,Excel,Sep,236,2018
0.0,Excel,Sep,237,2018
0.0,Excel,Sep,238,2018
0.0,Excel,Sep,239,2018
0.0,Excel,Sep,240,2018
0.0,Excel,Sep,241,2018
0.0,Excel,Sep,242,2018
0.0,Excel,Sep,243,2018
0.0,Excel,Sep,244,2018
0.0,Excel,Sep,245,2018
0.0,Excel,Sep,246,2018
,Excel,Sep,247,2018
0.0,Excel,Oct,217,2018
0.0,Excel,Oct,218,2018
0.0,Excel,Oct,219,2018
0.0,Excel,Oct,220,2018
0.0,Excel,Oct,221,2018
0.0,Excel,Oct,222,2018
0.0,Excel,Oct,223,2018
0.0,Excel,Oct,224,2018
0.0,Excel,Oct,225,2018
0.0,Excel,Oct,226,2018
0.0,Excel,Oct,227,2018
0.0,Excel,Oct,228,2018
0.0,Excel,Oct,229,2018
0.0,Excel,Oct,230,2018
0.0,Excel,Oct,231,2018
0.0,Excel,Oct,232,2018
0.0,Excel,Oct,233,2018
0.0,Excel,Oct,234,2018
0.0,Excel,Oct,235,2018
0.0,Excel,Oct,236,2018
0.0,Excel,Oct,237,2018
0.0,Excel,Oct,238,2018
0.0,Excel,Oct,239,2018
0.0,Excel,Oct,240,2018
0.0,Excel,Oct,241,2018
0.01,Excel,Oct,242,2018
0.01,Excel,Oct,243,2018
0.0,Excel,Oct,244,2018
0.0,Excel,Oct,245,2018
0.0,Excel,Oct,246,2018
0.0,Excel,Oct,247,2018
0.0,Excel,Nov,217,2018
0.0,Excel,Nov,218,2018
0.0,Excel,Nov,219,2018
0.0,Excel,Nov,220,2018
0.0,Excel,Nov,221,2018
0.0,Excel,Nov,222,2018
0.0,Excel,Nov,223,2018
0.0,Excel,Nov,224,2018
0.0,Excel,Nov,225,2018
0.0,Excel,Nov,226,2018
0.0,Excel,Nov,227,2018
0.0,Excel,Nov,228,2018
0.0,Excel,Nov,229,2018
0.0,Excel,Nov,230,2018
0.0,Excel,Nov,231,2018
0.0,Excel,Nov,232,2018
0.0,Excel,Nov,233,2018
0.5,Excel,Nov,234,2018
0.0,Excel,Nov,235,2018
0.0,Excel,Nov,236,2018
0.0,Excel,Nov,237,2018
0.0,Excel,Nov,238,2018
0.0,Excel,Nov,239,2018
0.0,Excel,Nov,240,2018
0.0,Excel,Nov,241,2018
0.0,Excel,Nov,242,2018
0.0,Excel,Nov,243,2018
2.6,Excel,Nov,244,2018
0.0,Excel,Nov,245,2018
0.0,Excel,Nov,246,2018
,Excel,Nov,247,2018
0.0,Excel,Jan,248,2019
0.0,Excel,Jan,249,2019
1.3,Excel,Jan,250,2019
0.0,Excel,Jan,251,2019
0.0,Excel,Jan,252,2019
0.0,Excel,Jan,253,2019
0.0,Excel,Jan,254,2019
0.0,Excel,Jan,255,2019
0.0,Excel,Jan,256,2019
0.0,Excel,Jan,257,2019
0.0,Excel,Jan,258,2019
0.0,Excel,Jan,259,2019
0.0,Excel,Jan,260,2019
0.0,Excel,Jan,261,2019
0.0,Excel,Jan,262,2019
0.0,Excel,Jan,263,2019
0.0,Excel,Jan,264,2019
0.0,Excel,Jan,265,2019
0.0,Excel,Jan,266,2019
0.0,Excel,Jan,267,2019
0.0,Excel,Jan,268,2019
0.0,Excel,Jan,269,2019
0.0,Excel,Jan,270,2019
0.0,Excel,Jan,271,2019
0.0,Excel,Jan,272,2019
0.0,Excel,Jan,273,2019
0.0,Excel,Jan,274,2019
0.0,Excel,Jan,275,2019
0.0,Excel,Jan,276,2019
0.0,Excel,Jan,277,2019
0.0,Excel,Jan,278,2019
0.0,Excel,Feb,248,2019
0.0,Excel,Feb,249,2019
0.0,Excel,Feb,250,2019
0.0,Excel,Feb,251,2019
0.0,Excel,Feb,252,2019
0.0,Excel,Feb,253,2019
0.0,Excel,Feb,254,2019
0.0,Excel,Feb,255,2019
0.0,Excel,Feb,256,2019
0.0,Excel,Feb,257,2019
0.0,Excel,Feb,258,2019
0.0,Excel,Feb,259,2019
0.0,Excel,Feb,260,2019
0.0,Excel,Feb,261,2019
0.0,Excel,Feb,262,2019
0.0,Excel,Feb,263,2019
0.0,Excel,Feb,264,2019
0.01,Excel,Feb,265,2019
0.0,Excel,Feb,266,2019
0.0,Excel,Feb,267,2019
0.0,Excel,Feb,268,2019
0.0,Excel,Feb,269,2019
5.4,Excel,Feb,270,2019
0.0,Excel,Feb,271,2019
0.0,Excel,Feb,272,2019
0.0,Excel,Feb,273,2019
0.0,Excel,Feb,274,2019
0.0,Excel,Feb,275,2019
,Excel,Feb,276,2019
,Excel,Feb,277,2019
,Excel,Feb,278,2019
0.0,Excel,Mar,248,2019
0.0,Excel,Mar,249,2019
0.0,Excel,Mar,250,2019
0.0,Excel,Mar,251,2019
0.0,Excel,Mar,252,2019
0.01,Excel,Mar,253,2019
0.01,Excel,Mar,254,2019
0.0,Excel,Mar,255,2019
0.0,Excel,Mar,256,2019
0.0,Excel,Mar,257,2019
0.0,Excel,Mar,258,2019
0.0,Excel,Mar,259,2019
0.0,Excel,Mar,260,2019
0.0,Excel,Mar,261,2019
0.0,Excel,Mar,262,2019
0.0,Excel,Mar,263,2019
0.0,Excel,Mar,264,2019
0.0,Excel,Mar,265,2019
0.0,Excel,Mar,266,2019
0.0,Excel,Mar,267,2019
0.0,Excel,Mar,268,2019
0.0,Excel,Mar,269,2019
0.0,Excel,Mar,270,2019
0.0,Excel,Mar,271,2019
0.0,Excel,Mar,272,2019
0.0,Excel,Mar,273,2019
0.01,Excel,Mar,274,2019
0.0,Excel,Mar,275,2019
0.0,Excel,Mar,276,2019
0.0,Excel,Mar,277,2019
0.0,Excel,Mar,278,2019
0.0,Excel,Apr,248,2019
0.0,Excel,Apr,249,2019
0.0,Excel,Apr,250,2019
0.0,Excel,Apr,251,2019
0.0,Excel,Apr,252,2019
0.0,Excel,Apr,253,2019
0.0,Excel,Apr,254,2019
0.0,Excel,Apr,255,2019
0.01,Excel,Apr,256,2019
0.0,Excel,Apr,257,2019
0.0,Excel,Apr,258,2019
0.0,Excel,Apr,259,2019
0.0,Excel,Apr,260,2019
0.0,Excel,Apr,261,2019
0.0,Excel,Apr,262,2019
0.0,Excel,Apr,263,2019
0.0,Excel,Apr,264,2019
0.0,Excel,Apr,265,2019
0.0,Excel,Apr,266,2019
0.0,Excel,Apr,267,2019
0.0,Excel,Apr,268,2019
21.9,Excel,Apr,269,2019
3.0,Excel,Apr,270,2019
0.0,Excel,Apr,271,2019
0.01,Excel,Apr,272,2019
0.01,Excel,Apr,273,2019
1.0,Excel,Apr,274,2019
0.0,Excel,Apr,275,2019
0.0,Excel,Apr,276,2019
0.0,Excel,Apr,277,2019
,Excel,Apr,278,2019
0.0,Excel,May,248,2019
0.0,Excel,May,249,2019
0.0,Excel,May,250,2019
0.0,Excel,May,251,2019
0.0,Excel,May,252,2019
0.0,Excel,May,253,2019
0.0,Excel,May,254,2019
0.0,Excel,May,255,2019
0.0,Excel,May,256,2019
0.0,Excel,May,257,2019
0.0,Excel,May,258,2019
0.0,Excel,May,259,2019
0.01,Excel,May,260,2019
0.0,Excel,May,261,2019
0.0,Excel,May,262,2019
0.0,Excel,May,263,2019
0.0,Excel,May,264,2019
0.0,Excel,May,265,2019
0.0,Excel,May,266,2019
0.0,Excel,May,267,2019
0.0,Excel,May,268,2019
0.0,Excel,May,269,2019
0.0,Excel,May,270,2019
0.01,Excel,May,271,2019
0.0,Excel,May,272,2019
0.0,Excel,May,273,2019
0.0,Excel,May,274,2019
0.0,Excel,May,275,2019
0.0,Excel,May,276,2019
0.0,Excel,May,277,2019
0.0,Excel,May,278,2019
0.0,Excel,Jun,248,2019
4.5,Excel,Jun,249,2019
5.1,Excel,Jun,250,2019
0.01,Excel,Jun,251,2019
0.0,Excel,Jun,252,2019
0.0,Excel,Jun,253,2019
0.0,Excel,Jun,254,2019
0.0,Excel,Jun,255,2019
0.0,Excel,Jun,256,2019
5.1,Excel,Jun,257,2019
0.0,Excel,Jun,258,2019
0.0,Excel,Jun,259,2019
0.0,Excel,Jun,260,2019
0.0,Excel,Jun,261,2019
0.0,Excel,Jun,262,2019
0.0,Excel,Jun,263,2019
0.0,Excel,Jun,264,2019
0.0,Excel,Jun,265,2019
0.0,Excel,Jun,266,2019
0.0,Excel,Jun,267,2019
0.0,Excel,Jun,268,2019
0.01,Excel,Jun,269,2019
0.0,Excel,Jun,270,2019
2.5,Excel,Jun,271,2019
0.0,Excel,Jun,272,2019
0.0,Excel,Jun,273,2019
0.0,Excel,Jun,274,2019
0.0,Excel,Jun,275,2019
0.0,Excel,Jun,276,2019
0.0,Excel,Jun,277,2019
,Excel,Jun,278,2019
0.0,Excel,Jul,248,2019
0.0,Excel,Jul,249,2019
0.0,Excel,Jul,250,2019
0.0,Excel,Jul,251,2019
0.0,Excel,Jul,252,2019
0.0,Excel,Jul,253,2019
0.0,Excel,Jul,254,2019
0.0,Excel,Jul,255,2019
0.0,Excel,Jul,256,2019
0.0,Excel,Jul,257,2019
0.0,Excel,Jul,258,2019
0.01,Excel,Jul,259,2019
1.4,Excel,Jul,260,2019
0.0,Excel,Jul,261,2019
0.0,Excel,Jul,262,2019
0.0,Excel,Jul,263,2019
0.0,Excel,Jul,264,2019
0.0,Excel,Jul,265,2019
0.0,Excel,Jul,266,2019
0.0,Excel,Jul,267,2019
1.7,Excel,Jul,268,2019
72.3,Excel,Jul,269,2019
0.0,Excel,Jul,270,2019
11.3,Excel,Jul,271,2019
0.0,Excel,Jul,272,2019
0.0,Excel,Jul,273,2019
0.0,Excel,Jul,274,2019
0.0,Excel,Jul,275,2019
0.0,Excel,Jul,276,2019
0.01,Excel,Jul,277,2019
0.0,Excel,Jul,278,2019
0.0,Excel,Aug,248,2019
0.0,Excel,Aug,249,2019
0.0,Excel,Aug,250,2019
0.0,Excel,Aug,251,2019
0.0,Excel,Aug,252,2019
0.0,Excel,Aug,253,2019
0.0,Excel,Aug,254,2019
0.0,Excel,Aug,255,2019
0.6,Excel,Aug,256,2019
0.0,Excel,Aug,257,2019
0.0,Excel,Aug,258,2019
0.0,Excel,Aug,259,2019
0.01,Excel,Aug,260,2019
0.0,Excel,Aug,261,2019
0.0,Excel,Aug,262,2019
0.0,Excel,Aug,263,2019
0.0,Excel,Aug,264,2019
0.0,Excel,Aug,265,2019
0.0,Excel,Aug,266,2019
0.0,Excel,Aug,267,2019
0.0,Excel,Aug,268,2019
0.0,Excel,Aug,269,2019
0.0,Excel,Aug,270,2019
0.0,Excel,Aug,271,2019
0.0,Excel,Aug,272,2019
0.0,Excel,Aug,273,2019
0.0,Excel,Aug,274,2019
1.5,Excel,Aug,275,2019
3.4,Excel,Aug,276,2019
0.0,Excel,Aug,277,2019
0.0,Excel,Aug,278,2019
0.01,Excel,Sep,248,2019
0.0,Excel,Sep,249,2019
0.0,Excel,Sep,250,2019
0.0,Excel,Sep,251,2019
0.0,Excel,Sep,252,2019
0.0,Excel,Sep,253,2019
0.0,Excel,Sep,254,2019
0.0,Excel,Sep,255,2019
0.0,Excel,Sep,256,2019
0.0,Excel,Sep,257,2019
0.0,Excel,Sep,258,2019
0.0,Excel,Sep,259,2019
0.0,Excel,Sep,260,2019
0.0,Excel,Sep,261,2019
0.0,Excel,Sep,262,2019
0.0,Excel,Sep,263,2019
0.0,Excel,Sep,264,2019
0.0,Excel,Sep,265,2019
0.0,Excel,Sep,266,2019
0.0,Excel,Sep,267,2019
0.0,Excel,Sep,268,2019
0.0,Excel,Sep,269,2019
0.0,Excel,Sep,270,2019
0.0,Excel,Sep,271,2019
0.01,Excel,Sep,272,2019
0.01,Excel,Sep,273,2019
0.01,Excel,Sep,274,2019
0.0,Excel,Sep,275,2019
0.0,Excel,Sep,276,2019
0.0,Excel,Sep,277,2019
,Excel,Sep,278,2019
0.01,Excel,Oct,248,2019
0.0,Excel,Oct,249,2019
